time,IP,seq
1462857117,2001:470:83ae:2:212:6d02:0:4042,205
1462857120,2001:470:83ae:2:212:6d02:0:4043,199
1462857120,2001:470:83ae:2:212:6d02:0:4013,206
1462857122,2001:470:83ae:2:212:6d02:0:4034,207
1462857122,2001:470:83ae:2:212:6d02:0:4044,205
1462857122,2001:470:83ae:2:212:6d02:0:4040,205
1462857125,2001:470:83ae:2:212:6d02:0:4041,195
1462857126,2001:470:83ae:2:212:6d02:0:4043,206
1462857127,2001:470:83ae:2:212:6d02:0:400f,207
1462857127,2001:470:83ae:2:212:6d02:0:4035,205
1462857130,2001:470:83ae:2:212:6d02:0:4043,200
1462857130,2001:470:83ae:2:212:6d02:0:4013,207
1462857132,2001:470:83ae:2:212:6d02:0:4034,208
1462857132,2001:470:83ae:2:212:6d02:0:4044,206
1462857132,2001:470:83ae:2:212:6d02:0:4040,206
1462857136,2001:470:83ae:2:212:6d02:0:4043,207
1462857136,2001:470:83ae:2:212:6d02:0:4041,196
1462857137,2001:470:83ae:2:212:6d02:0:400f,208
1462857137,2001:470:83ae:2:212:6d02:0:4042,207
1462857140,2001:470:83ae:2:212:6d02:0:4013,208
1462857140,2001:470:83ae:2:212:6d02:0:4043,201
1462857141,2001:470:83ae:2:212:6d02:0:4034,209
1462857142,2001:470:83ae:2:212:6d02:0:4044,207
1462857142,2001:470:83ae:2:212:6d02:0:4040,207
1462857146,2001:470:83ae:2:212:6d02:0:4043,208
1462857146,2001:470:83ae:2:212:6d02:0:4041,197
1462857147,2001:470:83ae:2:212:6d02:0:400f,209
1462857147,2001:470:83ae:2:212:6d02:0:4042,208
1462857150,2001:470:83ae:2:212:6d02:0:4013,209
1462857151,2001:470:83ae:2:212:6d02:0:4043,202
1462857151,2001:470:83ae:2:212:6d02:0:4034,210
1462857152,2001:470:83ae:2:212:6d02:0:4044,208
1462857152,2001:470:83ae:2:212:6d02:0:4040,208
1462857156,2001:470:83ae:2:212:6d02:0:4043,209
1462857157,2001:470:83ae:2:212:6d02:0:400f,210
1462857157,2001:470:83ae:2:212:6d02:0:4042,209
1462857157,2001:470:83ae:2:212:6d02:0:4041,198
1462857160,2001:470:83ae:2:212:6d02:0:4013,210
1462857161,2001:470:83ae:2:212:6d02:0:4043,203
1462857161,2001:470:83ae:2:212:6d02:0:4034,211
1462857162,2001:470:83ae:2:212:6d02:0:4044,209
1462857162,2001:470:83ae:2:212:6d02:0:4040,209
1462857166,2001:470:83ae:2:212:6d02:0:4043,210
1462857167,2001:470:83ae:2:212:6d02:0:400f,211
1462857167,2001:470:83ae:2:212:6d02:0:4042,210
1462857167,2001:470:83ae:2:212:6d02:0:4035,209
1462857167,2001:470:83ae:2:212:6d02:0:4041,199
1462857170,2001:470:83ae:2:212:6d02:0:4013,211
1462857171,2001:470:83ae:2:212:6d02:0:4043,204
1462857172,2001:470:83ae:2:212:6d02:0:4044,210
1462857172,2001:470:83ae:2:212:6d02:0:4040,210
1462857176,2001:470:83ae:2:212:6d02:0:4043,211
1462857177,2001:470:83ae:2:212:6d02:0:400f,212
1462857177,2001:470:83ae:2:212:6d02:0:4042,211
1462857177,2001:470:83ae:2:212:6d02:0:4035,210
1462857178,2001:470:83ae:2:212:6d02:0:4041,200
1462857180,2001:470:83ae:2:212:6d02:0:4013,212
1462857181,2001:470:83ae:2:212:6d02:0:4034,213
1462857182,2001:470:83ae:2:212:6d02:0:4043,205
1462857182,2001:470:83ae:2:212:6d02:0:4044,211
1462857182,2001:470:83ae:2:212:6d02:0:4040,211
1462857186,2001:470:83ae:2:212:6d02:0:4043,212
1462857187,2001:470:83ae:2:212:6d02:0:400f,213
1462857187,2001:470:83ae:2:212:6d02:0:4042,212
1462857187,2001:470:83ae:2:212:6d02:0:4035,211
1462857188,2001:470:83ae:2:212:6d02:0:4041,201
1462857190,2001:470:83ae:2:212:6d02:0:4013,213
1462857191,2001:470:83ae:2:212:6d02:0:4034,214
1462857192,2001:470:83ae:2:212:6d02:0:4044,212
1462857192,2001:470:83ae:2:212:6d02:0:4040,212
1462857196,2001:470:83ae:2:212:6d02:0:4043,213
1462857197,2001:470:83ae:2:212:6d02:0:400f,214
1462857197,2001:470:83ae:2:212:6d02:0:4042,213
1462857197,2001:470:83ae:2:212:6d02:0:4035,212
1462857199,2001:470:83ae:2:212:6d02:0:4041,202
1462857200,2001:470:83ae:2:212:6d02:0:4013,214
1462857201,2001:470:83ae:2:212:6d02:0:4034,215
1462857202,2001:470:83ae:2:212:6d02:0:4044,213
1462857202,2001:470:83ae:2:212:6d02:0:4040,213
1462857202,2001:470:83ae:2:212:6d02:0:4043,207
1462857206,2001:470:83ae:2:212:6d02:0:4043,214
1462857207,2001:470:83ae:2:212:6d02:0:400f,215
1462857207,2001:470:83ae:2:212:6d02:0:4042,214
1462857207,2001:470:83ae:2:212:6d02:0:4035,213
1462857209,2001:470:83ae:2:212:6d02:0:4041,203
1462857210,2001:470:83ae:2:212:6d02:0:4013,215
1462857211,2001:470:83ae:2:212:6d02:0:4034,216
1462857212,2001:470:83ae:2:212:6d02:0:4044,214
1462857212,2001:470:83ae:2:212:6d02:0:4040,214
1462857213,2001:470:83ae:2:212:6d02:0:4043,208
1462857216,2001:470:83ae:2:212:6d02:0:4043,215
1462857217,2001:470:83ae:2:212:6d02:0:400f,216
1462857217,2001:470:83ae:2:212:6d02:0:4042,215
1462857217,2001:470:83ae:2:212:6d02:0:4035,214
1462857220,2001:470:83ae:2:212:6d02:0:4041,204
1462857220,2001:470:83ae:2:212:6d02:0:4013,216
1462857221,2001:470:83ae:2:212:6d02:0:4034,217
1462857222,2001:470:83ae:2:212:6d02:0:4040,215
1462857223,2001:470:83ae:2:212:6d02:0:4043,209
1462857226,2001:470:83ae:2:212:6d02:0:4043,216
1462857227,2001:470:83ae:2:212:6d02:0:400f,217
1462857227,2001:470:83ae:2:212:6d02:0:4042,216
1462857227,2001:470:83ae:2:212:6d02:0:4035,215
1462857230,2001:470:83ae:2:212:6d02:0:4013,217
1462857231,2001:470:83ae:2:212:6d02:0:4034,218
1462857232,2001:470:83ae:2:212:6d02:0:4040,216
1462857232,2001:470:83ae:2:212:6d02:0:4044,216
1462857233,2001:470:83ae:2:212:6d02:0:4043,210
1462857236,2001:470:83ae:2:212:6d02:0:4043,217
1462857237,2001:470:83ae:2:212:6d02:0:400f,218
1462857237,2001:470:83ae:2:212:6d02:0:4042,217
1462857237,2001:470:83ae:2:212:6d02:0:4035,216
1462857240,2001:470:83ae:2:212:6d02:0:4013,218
1462857241,2001:470:83ae:2:212:6d02:0:4041,206
1462857241,2001:470:83ae:2:212:6d02:0:4034,219
1462857242,2001:470:83ae:2:212:6d02:0:4040,217
1462857242,2001:470:83ae:2:212:6d02:0:4044,217
1462857244,2001:470:83ae:2:212:6d02:0:4043,211
1462857246,2001:470:83ae:2:212:6d02:0:4043,218
1462857247,2001:470:83ae:2:212:6d02:0:400f,219
1462857247,2001:470:83ae:2:212:6d02:0:4035,217
1462857250,2001:470:83ae:2:212:6d02:0:4013,219
1462857251,2001:470:83ae:2:212:6d02:0:4041,207
1462857251,2001:470:83ae:2:212:6d02:0:4034,220
1462857252,2001:470:83ae:2:212:6d02:0:4040,218
1462857252,2001:470:83ae:2:212:6d02:0:4044,218
1462857254,2001:470:83ae:2:212:6d02:0:4043,212
1462857256,2001:470:83ae:2:212:6d02:0:4043,219
1462857257,2001:470:83ae:2:212:6d02:0:400f,220
1462857257,2001:470:83ae:2:212:6d02:0:4035,218
1462857260,2001:470:83ae:2:212:6d02:0:4013,220
1462857261,2001:470:83ae:2:212:6d02:0:4034,221
1462857262,2001:470:83ae:2:212:6d02:0:4041,208
1462857262,2001:470:83ae:2:212:6d02:0:4040,219
1462857263,2001:470:83ae:2:212:6d02:0:4044,219
1462857264,2001:470:83ae:2:212:6d02:0:4043,213
1462857265,2001:470:83ae:2:212:6d02:0:4043,220
1462857267,2001:470:83ae:2:212:6d02:0:4042,220
1462857267,2001:470:83ae:2:212:6d02:0:4035,219
1462857270,2001:470:83ae:2:212:6d02:0:4013,221
1462857271,2001:470:83ae:2:212:6d02:0:4034,222
1462857272,2001:470:83ae:2:212:6d02:0:4041,209
1462857273,2001:470:83ae:2:212:6d02:0:4044,220
1462857275,2001:470:83ae:2:212:6d02:0:4043,214
1462857275,2001:470:83ae:2:212:6d02:0:4043,221
1462857276,2001:470:83ae:2:212:6d02:0:4042,221
1462857277,2001:470:83ae:2:212:6d02:0:400f,222
1462857277,2001:470:83ae:2:212:6d02:0:4035,220
1462857280,2001:470:83ae:2:212:6d02:0:4013,222
1462857281,2001:470:83ae:2:212:6d02:0:4034,223
1462857282,2001:470:83ae:2:212:6d02:0:4040,221
1462857283,2001:470:83ae:2:212:6d02:0:4044,221
1462857283,2001:470:83ae:2:212:6d02:0:4041,210
1462857285,2001:470:83ae:2:212:6d02:0:4043,215
1462857285,2001:470:83ae:2:212:6d02:0:4043,222
1462857286,2001:470:83ae:2:212:6d02:0:4042,222
1462857287,2001:470:83ae:2:212:6d02:0:400f,223
1462857287,2001:470:83ae:2:212:6d02:0:4035,221
1462857290,2001:470:83ae:2:212:6d02:0:4013,223
1462857291,2001:470:83ae:2:212:6d02:0:4034,224
1462857292,2001:470:83ae:2:212:6d02:0:4040,222
1462857293,2001:470:83ae:2:212:6d02:0:4044,222
1462857293,2001:470:83ae:2:212:6d02:0:4041,211
1462857295,2001:470:83ae:2:212:6d02:0:4043,216
1462857295,2001:470:83ae:2:212:6d02:0:4043,223
1462857296,2001:470:83ae:2:212:6d02:0:4042,223
1462857297,2001:470:83ae:2:212:6d02:0:400f,224
1462857297,2001:470:83ae:2:212:6d02:0:4035,222
1462857300,2001:470:83ae:2:212:6d02:0:4013,224
1462857301,2001:470:83ae:2:212:6d02:0:4034,225
1462857302,2001:470:83ae:2:212:6d02:0:4040,223
1462857303,2001:470:83ae:2:212:6d02:0:4044,223
1462857304,2001:470:83ae:2:212:6d02:0:4041,212
1462857305,2001:470:83ae:2:212:6d02:0:4043,224
1462857306,2001:470:83ae:2:212:6d02:0:4043,217
1462857306,2001:470:83ae:2:212:6d02:0:4042,224
1462857307,2001:470:83ae:2:212:6d02:0:400f,225
1462857307,2001:470:83ae:2:212:6d02:0:4035,223
1462857310,2001:470:83ae:2:212:6d02:0:4013,225
1462857311,2001:470:83ae:2:212:6d02:0:4034,226
1462857312,2001:470:83ae:2:212:6d02:0:4040,224
1462857313,2001:470:83ae:2:212:6d02:0:4044,224
1462857314,2001:470:83ae:2:212:6d02:0:4041,213
1462857315,2001:470:83ae:2:212:6d02:0:4043,225
1462857316,2001:470:83ae:2:212:6d02:0:4043,218
1462857316,2001:470:83ae:2:212:6d02:0:4042,225
1462857317,2001:470:83ae:2:212:6d02:0:400f,226
1462857317,2001:470:83ae:2:212:6d02:0:4035,224
1462857320,2001:470:83ae:2:212:6d02:0:4013,226
1462857321,2001:470:83ae:2:212:6d02:0:4034,227
1462857322,2001:470:83ae:2:212:6d02:0:4040,225
1462857323,2001:470:83ae:2:212:6d02:0:4044,225
1462857325,2001:470:83ae:2:212:6d02:0:4041,214
1462857325,2001:470:83ae:2:212:6d02:0:4043,226
1462857326,2001:470:83ae:2:212:6d02:0:4043,219
1462857326,2001:470:83ae:2:212:6d02:0:4042,226
1462857327,2001:470:83ae:2:212:6d02:0:400f,227
1462857327,2001:470:83ae:2:212:6d02:0:4035,225
1462857330,2001:470:83ae:2:212:6d02:0:4013,227
1462857331,2001:470:83ae:2:212:6d02:0:4034,228
1462857332,2001:470:83ae:2:212:6d02:0:4040,226
1462857333,2001:470:83ae:2:212:6d02:0:4044,226
1462857335,2001:470:83ae:2:212:6d02:0:4041,215
1462857335,2001:470:83ae:2:212:6d02:0:4043,227
1462857336,2001:470:83ae:2:212:6d02:0:4042,227
1462857337,2001:470:83ae:2:212:6d02:0:400f,228
1462857337,2001:470:83ae:2:212:6d02:0:4043,220
1462857337,2001:470:83ae:2:212:6d02:0:4035,226
1462857340,2001:470:83ae:2:212:6d02:0:4013,228
1462857341,2001:470:83ae:2:212:6d02:0:4034,229
1462857342,2001:470:83ae:2:212:6d02:0:4040,227
1462857343,2001:470:83ae:2:212:6d02:0:4044,227
1462857345,2001:470:83ae:2:212:6d02:0:4043,228
1462857346,2001:470:83ae:2:212:6d02:0:4041,216
1462857346,2001:470:83ae:2:212:6d02:0:4042,228
1462857347,2001:470:83ae:2:212:6d02:0:400f,229
1462857347,2001:470:83ae:2:212:6d02:0:4035,227
1462857347,2001:470:83ae:2:212:6d02:0:4043,221
1462857350,2001:470:83ae:2:212:6d02:0:4013,229
1462857351,2001:470:83ae:2:212:6d02:0:4034,230
1462857352,2001:470:83ae:2:212:6d02:0:4040,228
1462857353,2001:470:83ae:2:212:6d02:0:4044,228
1462857355,2001:470:83ae:2:212:6d02:0:4043,229
1462857356,2001:470:83ae:2:212:6d02:0:4041,217
1462857356,2001:470:83ae:2:212:6d02:0:4042,229
1462857357,2001:470:83ae:2:212:6d02:0:400f,230
1462857357,2001:470:83ae:2:212:6d02:0:4035,228
1462857357,2001:470:83ae:2:212:6d02:0:4043,222
1462857360,2001:470:83ae:2:212:6d02:0:4013,230
1462857361,2001:470:83ae:2:212:6d02:0:4034,231
1462857362,2001:470:83ae:2:212:6d02:0:4040,229
1462857363,2001:470:83ae:2:212:6d02:0:4044,229
1462857365,2001:470:83ae:2:212:6d02:0:4043,230
1462857366,2001:470:83ae:2:212:6d02:0:4042,230
1462857367,2001:470:83ae:2:212:6d02:0:400f,231
1462857367,2001:470:83ae:2:212:6d02:0:4041,218
1462857367,2001:470:83ae:2:212:6d02:0:4035,229
1462857368,2001:470:83ae:2:212:6d02:0:4043,223
1462857370,2001:470:83ae:2:212:6d02:0:4013,231
1462857371,2001:470:83ae:2:212:6d02:0:4034,232
1462857372,2001:470:83ae:2:212:6d02:0:4040,230
1462857373,2001:470:83ae:2:212:6d02:0:4044,230
1462857375,2001:470:83ae:2:212:6d02:0:4043,231
1462857376,2001:470:83ae:2:212:6d02:0:4042,231
1462857377,2001:470:83ae:2:212:6d02:0:400f,232
1462857377,2001:470:83ae:2:212:6d02:0:4035,230
1462857377,2001:470:83ae:2:212:6d02:0:4041,219
1462857378,2001:470:83ae:2:212:6d02:0:4043,224
1462857380,2001:470:83ae:2:212:6d02:0:4013,232
1462857381,2001:470:83ae:2:212:6d02:0:4034,233
1462857382,2001:470:83ae:2:212:6d02:0:4040,231
1462857383,2001:470:83ae:2:212:6d02:0:4044,231
1462857385,2001:470:83ae:2:212:6d02:0:4043,232
1462857386,2001:470:83ae:2:212:6d02:0:4042,232
1462857387,2001:470:83ae:2:212:6d02:0:400f,233
1462857387,2001:470:83ae:2:212:6d02:0:4035,231
1462857388,2001:470:83ae:2:212:6d02:0:4041,220
1462857388,2001:470:83ae:2:212:6d02:0:4043,225
1462857390,2001:470:83ae:2:212:6d02:0:4013,233
1462857391,2001:470:83ae:2:212:6d02:0:4034,234
1462857392,2001:470:83ae:2:212:6d02:0:4040,232
1462857393,2001:470:83ae:2:212:6d02:0:4044,232
1462857395,2001:470:83ae:2:212:6d02:0:4043,233
1462857396,2001:470:83ae:2:212:6d02:0:4042,233
1462857397,2001:470:83ae:2:212:6d02:0:400f,234
1462857397,2001:470:83ae:2:212:6d02:0:4035,232
1462857398,2001:470:83ae:2:212:6d02:0:4041,221
1462857399,2001:470:83ae:2:212:6d02:0:4043,226
1462857400,2001:470:83ae:2:212:6d02:0:4013,234
1462857401,2001:470:83ae:2:212:6d02:0:4034,235
1462857402,2001:470:83ae:2:212:6d02:0:4040,233
1462857404,2001:470:83ae:2:212:6d02:0:4044,233
1462857405,2001:470:83ae:2:212:6d02:0:4043,234
1462857406,2001:470:83ae:2:212:6d02:0:4042,234
1462857407,2001:470:83ae:2:212:6d02:0:400f,235
1462857407,2001:470:83ae:2:212:6d02:0:4035,233
1462857409,2001:470:83ae:2:212:6d02:0:4041,222
1462857409,2001:470:83ae:2:212:6d02:0:4043,227
1462857410,2001:470:83ae:2:212:6d02:0:4013,235
1462857411,2001:470:83ae:2:212:6d02:0:4034,236
1462857412,2001:470:83ae:2:212:6d02:0:4040,234
1462857414,2001:470:83ae:2:212:6d02:0:4044,234
1462857415,2001:470:83ae:2:212:6d02:0:4043,235
1462857416,2001:470:83ae:2:212:6d02:0:4042,235
1462857417,2001:470:83ae:2:212:6d02:0:400f,236
1462857417,2001:470:83ae:2:212:6d02:0:4035,234
1462857419,2001:470:83ae:2:212:6d02:0:4043,228
1462857420,2001:470:83ae:2:212:6d02:0:4013,236
1462857421,2001:470:83ae:2:212:6d02:0:4034,237
1462857422,2001:470:83ae:2:212:6d02:0:4040,235
1462857424,2001:470:83ae:2:212:6d02:0:4044,235
1462857425,2001:470:83ae:2:212:6d02:0:4043,236
1462857426,2001:470:83ae:2:212:6d02:0:4042,236
1462857427,2001:470:83ae:2:212:6d02:0:400f,237
1462857427,2001:470:83ae:2:212:6d02:0:4035,235
1462857429,2001:470:83ae:2:212:6d02:0:4043,229
1462857430,2001:470:83ae:2:212:6d02:0:4041,224
1462857430,2001:470:83ae:2:212:6d02:0:4013,237
1462857431,2001:470:83ae:2:212:6d02:0:4034,238
1462857432,2001:470:83ae:2:212:6d02:0:4040,236
1462857434,2001:470:83ae:2:212:6d02:0:4044,236
1462857435,2001:470:83ae:2:212:6d02:0:4043,237
1462857436,2001:470:83ae:2:212:6d02:0:4042,237
1462857437,2001:470:83ae:2:212:6d02:0:400f,238
1462857437,2001:470:83ae:2:212:6d02:0:4035,236
1462857440,2001:470:83ae:2:212:6d02:0:4043,230
1462857440,2001:470:83ae:2:212:6d02:0:4041,225
1462857441,2001:470:83ae:2:212:6d02:0:4034,239
1462857442,2001:470:83ae:2:212:6d02:0:4040,237
1462857444,2001:470:83ae:2:212:6d02:0:4044,237
1462857445,2001:470:83ae:2:212:6d02:0:4043,238
1462857446,2001:470:83ae:2:212:6d02:0:4042,238
1462857447,2001:470:83ae:2:212:6d02:0:400f,239
1462857447,2001:470:83ae:2:212:6d02:0:4035,237
1462857450,2001:470:83ae:2:212:6d02:0:4043,231
1462857450,2001:470:83ae:2:212:6d02:0:4013,239
1462857451,2001:470:83ae:2:212:6d02:0:4041,226
1462857451,2001:470:83ae:2:212:6d02:0:4034,240
1462857452,2001:470:83ae:2:212:6d02:0:4040,238
1462857454,2001:470:83ae:2:212:6d02:0:4044,238
1462857455,2001:470:83ae:2:212:6d02:0:4043,239
1462857456,2001:470:83ae:2:212:6d02:0:4042,239
1462857457,2001:470:83ae:2:212:6d02:0:400f,240
1462857457,2001:470:83ae:2:212:6d02:0:4035,238
1462857460,2001:470:83ae:2:212:6d02:0:4013,240
1462857460,2001:470:83ae:2:212:6d02:0:4043,232
1462857461,2001:470:83ae:2:212:6d02:0:4034,241
1462857461,2001:470:83ae:2:212:6d02:0:4041,227
1462857462,2001:470:83ae:2:212:6d02:0:4040,239
1462857464,2001:470:83ae:2:212:6d02:0:4044,239
1462857465,2001:470:83ae:2:212:6d02:0:4043,240
1462857466,2001:470:83ae:2:212:6d02:0:4042,240
1462857467,2001:470:83ae:2:212:6d02:0:400f,241
1462857467,2001:470:83ae:2:212:6d02:0:4035,239
1462857470,2001:470:83ae:2:212:6d02:0:4013,241
1462857471,2001:470:83ae:2:212:6d02:0:4043,233
1462857471,2001:470:83ae:2:212:6d02:0:4034,242
1462857472,2001:470:83ae:2:212:6d02:0:4041,228
1462857472,2001:470:83ae:2:212:6d02:0:4040,240
1462857474,2001:470:83ae:2:212:6d02:0:4044,240
1462857475,2001:470:83ae:2:212:6d02:0:4043,241
1462857476,2001:470:83ae:2:212:6d02:0:4042,241
1462857477,2001:470:83ae:2:212:6d02:0:400f,242
1462857477,2001:470:83ae:2:212:6d02:0:4035,240
1462857480,2001:470:83ae:2:212:6d02:0:4013,242
1462857481,2001:470:83ae:2:212:6d02:0:4034,243
1462857481,2001:470:83ae:2:212:6d02:0:4043,234
1462857482,2001:470:83ae:2:212:6d02:0:4040,241
1462857482,2001:470:83ae:2:212:6d02:0:4041,229
1462857484,2001:470:83ae:2:212:6d02:0:4044,241
1462857485,2001:470:83ae:2:212:6d02:0:4043,242
1462857486,2001:470:83ae:2:212:6d02:0:4042,242
1462857487,2001:470:83ae:2:212:6d02:0:400f,243
1462857487,2001:470:83ae:2:212:6d02:0:4035,241
1462857490,2001:470:83ae:2:212:6d02:0:4013,243
1462857491,2001:470:83ae:2:212:6d02:0:4034,244
1462857491,2001:470:83ae:2:212:6d02:0:4043,235
1462857492,2001:470:83ae:2:212:6d02:0:4040,242
1462857493,2001:470:83ae:2:212:6d02:0:4041,230
1462857494,2001:470:83ae:2:212:6d02:0:4044,242
1462857495,2001:470:83ae:2:212:6d02:0:4043,243
1462857496,2001:470:83ae:2:212:6d02:0:4042,243
1462857497,2001:470:83ae:2:212:6d02:0:400f,244
1462857497,2001:470:83ae:2:212:6d02:0:4035,242
1462857500,2001:470:83ae:2:212:6d02:0:4013,244
1462857501,2001:470:83ae:2:212:6d02:0:4034,245
1462857502,2001:470:83ae:2:212:6d02:0:4043,236
1462857502,2001:470:83ae:2:212:6d02:0:4040,243
1462857503,2001:470:83ae:2:212:6d02:0:4041,231
1462857504,2001:470:83ae:2:212:6d02:0:4044,243
1462857505,2001:470:83ae:2:212:6d02:0:4043,244
1462857506,2001:470:83ae:2:212:6d02:0:4042,244
1462857507,2001:470:83ae:2:212:6d02:0:400f,245
1462857507,2001:470:83ae:2:212:6d02:0:4035,243
1462857510,2001:470:83ae:2:212:6d02:0:4013,245
1462857511,2001:470:83ae:2:212:6d02:0:4034,246
1462857512,2001:470:83ae:2:212:6d02:0:4040,244
1462857514,2001:470:83ae:2:212:6d02:0:4041,232
1462857514,2001:470:83ae:2:212:6d02:0:4044,244
1462857515,2001:470:83ae:2:212:6d02:0:4043,245
1462857516,2001:470:83ae:2:212:6d02:0:4042,245
1462857517,2001:470:83ae:2:212:6d02:0:400f,246
1462857517,2001:470:83ae:2:212:6d02:0:4035,244
1462857520,2001:470:83ae:2:212:6d02:0:4013,246
1462857521,2001:470:83ae:2:212:6d02:0:4034,247
1462857522,2001:470:83ae:2:212:6d02:0:4040,245
1462857522,2001:470:83ae:2:212:6d02:0:4043,238
1462857524,2001:470:83ae:2:212:6d02:0:4041,233
1462857524,2001:470:83ae:2:212:6d02:0:4044,245
1462857525,2001:470:83ae:2:212:6d02:0:4043,246
1462857526,2001:470:83ae:2:212:6d02:0:4042,246
1462857527,2001:470:83ae:2:212:6d02:0:400f,247
1462857527,2001:470:83ae:2:212:6d02:0:4035,245
1462857530,2001:470:83ae:2:212:6d02:0:4013,247
1462857531,2001:470:83ae:2:212:6d02:0:4034,248
1462857532,2001:470:83ae:2:212:6d02:0:4040,246
1462857533,2001:470:83ae:2:212:6d02:0:4043,239
1462857534,2001:470:83ae:2:212:6d02:0:4044,246
1462857535,2001:470:83ae:2:212:6d02:0:4041,234
1462857535,2001:470:83ae:2:212:6d02:0:4043,247
1462857536,2001:470:83ae:2:212:6d02:0:4042,247
1462857537,2001:470:83ae:2:212:6d02:0:400f,248
1462857537,2001:470:83ae:2:212:6d02:0:4035,246
1462857540,2001:470:83ae:2:212:6d02:0:4013,248
1462857541,2001:470:83ae:2:212:6d02:0:4034,249
1462857542,2001:470:83ae:2:212:6d02:0:4040,247
1462857543,2001:470:83ae:2:212:6d02:0:4043,240
1462857544,2001:470:83ae:2:212:6d02:0:4044,247
1462857545,2001:470:83ae:2:212:6d02:0:4043,248
1462857545,2001:470:83ae:2:212:6d02:0:4041,235
1462857546,2001:470:83ae:2:212:6d02:0:4042,248
1462857547,2001:470:83ae:2:212:6d02:0:400f,249
1462857547,2001:470:83ae:2:212:6d02:0:4035,247
1462857550,2001:470:83ae:2:212:6d02:0:4013,249
1462857551,2001:470:83ae:2:212:6d02:0:4034,250
1462857552,2001:470:83ae:2:212:6d02:0:4040,248
1462857553,2001:470:83ae:2:212:6d02:0:4043,241
1462857555,2001:470:83ae:2:212:6d02:0:4044,248
1462857555,2001:470:83ae:2:212:6d02:0:4043,249
1462857556,2001:470:83ae:2:212:6d02:0:4041,236
1462857556,2001:470:83ae:2:212:6d02:0:4042,249
1462857557,2001:470:83ae:2:212:6d02:0:400f,250
1462857557,2001:470:83ae:2:212:6d02:0:4035,248
1462857560,2001:470:83ae:2:212:6d02:0:4013,250
1462857561,2001:470:83ae:2:212:6d02:0:4034,251
1462857562,2001:470:83ae:2:212:6d02:0:4040,249
1462857564,2001:470:83ae:2:212:6d02:0:4043,242
1462857565,2001:470:83ae:2:212:6d02:0:4044,249
1462857565,2001:470:83ae:2:212:6d02:0:4043,250
1462857566,2001:470:83ae:2:212:6d02:0:4042,250
1462857566,2001:470:83ae:2:212:6d02:0:4041,237
1462857567,2001:470:83ae:2:212:6d02:0:400f,251
1462857567,2001:470:83ae:2:212:6d02:0:4035,249
1462857570,2001:470:83ae:2:212:6d02:0:4013,251
1462857571,2001:470:83ae:2:212:6d02:0:4034,252
1462857572,2001:470:83ae:2:212:6d02:0:4040,250
1462857574,2001:470:83ae:2:212:6d02:0:4043,243
1462857575,2001:470:83ae:2:212:6d02:0:4044,250
1462857575,2001:470:83ae:2:212:6d02:0:4043,251
1462857576,2001:470:83ae:2:212:6d02:0:4042,251
1462857577,2001:470:83ae:2:212:6d02:0:400f,252
1462857577,2001:470:83ae:2:212:6d02:0:4041,238
1462857577,2001:470:83ae:2:212:6d02:0:4035,250
1462857580,2001:470:83ae:2:212:6d02:0:4013,252
1462857581,2001:470:83ae:2:212:6d02:0:4034,253
1462857582,2001:470:83ae:2:212:6d02:0:4040,251
1462857584,2001:470:83ae:2:212:6d02:0:4043,244
1462857585,2001:470:83ae:2:212:6d02:0:4044,251
1462857585,2001:470:83ae:2:212:6d02:0:4043,252
1462857586,2001:470:83ae:2:212:6d02:0:4042,252
1462857587,2001:470:83ae:2:212:6d02:0:400f,253
1462857587,2001:470:83ae:2:212:6d02:0:4035,251
1462857587,2001:470:83ae:2:212:6d02:0:4041,239
1462857590,2001:470:83ae:2:212:6d02:0:4013,253
1462857591,2001:470:83ae:2:212:6d02:0:4034,254
1462857592,2001:470:83ae:2:212:6d02:0:4040,252
1462857595,2001:470:83ae:2:212:6d02:0:4043,245
1462857595,2001:470:83ae:2:212:6d02:0:4044,252
1462857595,2001:470:83ae:2:212:6d02:0:4043,253
1462857596,2001:470:83ae:2:212:6d02:0:4042,253
1462857597,2001:470:83ae:2:212:6d02:0:400f,254
1462857597,2001:470:83ae:2:212:6d02:0:4035,252
1462857598,2001:470:83ae:2:212:6d02:0:4041,240
1462857600,2001:470:83ae:2:212:6d02:0:4013,254
1462857601,2001:470:83ae:2:212:6d02:0:4034,255
1462857602,2001:470:83ae:2:212:6d02:0:4040,253
1462857605,2001:470:83ae:2:212:6d02:0:4044,253
1462857605,2001:470:83ae:2:212:6d02:0:4043,254
1462857606,2001:470:83ae:2:212:6d02:0:4042,254
1462857607,2001:470:83ae:2:212:6d02:0:400f,255
1462857607,2001:470:83ae:2:212:6d02:0:4035,253
1462857608,2001:470:83ae:2:212:6d02:0:4041,241
1462857610,2001:470:83ae:2:212:6d02:0:4013,255
1462857611,2001:470:83ae:2:212:6d02:0:4034,256
1462857612,2001:470:83ae:2:212:6d02:0:4040,254
1462857615,2001:470:83ae:2:212:6d02:0:4043,255
1462857615,2001:470:83ae:2:212:6d02:0:4044,254
1462857615,2001:470:83ae:2:212:6d02:0:4043,247
1462857616,2001:470:83ae:2:212:6d02:0:4042,255
1462857617,2001:470:83ae:2:212:6d02:0:400f,256
1462857617,2001:470:83ae:2:212:6d02:0:4035,254
1462857619,2001:470:83ae:2:212:6d02:0:4041,242
